carat,cut,color,price
1.2,Very Good,J,4102
0.31,Premium,G,408
0.31,Very Good,I,408
0.31,Premium,I,408
0.31,Premium,G,408
0.31,Ideal,G,408
0.31,Good,I,408
0.31,Ideal,G,408
0.31,Good,I,408
0.31,Good,G,408
0.32,Ideal,J,409
0.35,Good,J,409
0.25,Very Good,E,409
0.3,Premium,H,410
0.25,Very Good,D,410
0.36,Premium,J,410
0.3,Ideal,J,411
0.3,Ideal,J,411
0.23,Premium,D,411
0.24,Very Good,E,412
0.27,Ideal,I,412
0.31,Good,J,412
0.27,Very Good,E,413
0.27,Very Good,D,413
0.3,Very Good,G,413
0.3,Very Good,D,413
0.3,Ideal,J,413
0.32,Ideal,J,413
0.34,Ideal,J,413
0.33,Ideal,F,413
0.3,Ideal,D,413
0.23,Very Good,D,577
0.3,Ideal,H,577
0.31,Ideal,G,577
0.27,Ideal,F,577
0.27,Ideal,F,577
0.27,Ideal,E,577
0.27,Ideal,F,577
0.27,Ideal,E,577
0.25,Ideal,H,577
0.25,Premium,H,577
0.25,Premium,H,577
0.25,Premium,H,577
0.33,Premium,F,577
0.31,Very Good,H,578
0.31,Very Good,H,578
0.26,Ideal,I,578
0.3,Very Good,E,578
0.4,Very Good,F,579
0.4,Very Good,F,579
0.36,Ideal,G,579
0.31,Fair,E,579
0.33,Premium,E,579
0.33,Ideal,G,579
0.33,Very Good,G,579
0.33,Good,E,579
0.33,Very Good,E,579
0.33,Good,E,579
0.33,Very Good,E,579
0.33,Premium,G,579
0.33,Ideal,H,579
1.0,Good,F,4102
1.01,Fair,G,4102
1.09,Premium,E,4102
1.02,Premium,H,4102
0.9,Ideal,F,4103
0.9,Premium,F,4103
1.06,Ideal,I,4103
0.9,Very Good,F,4103
0.91,Very Good,G,4105
1.07,Premium,J,4105
1.2,Ideal,J,4106
0.9,Premium,E,4106
1.01,Good,E,4106
0.94,Premium,G,4106
1.01,Fair,E,4106
1.3,Very Good,J,4106
1.0,Very Good,I,4107
0.91,Fair,D,4107
0.91,Fair,D,4107
0.91,Ideal,F,4108
0.91,Very Good,F,4108
0.87,Ideal,D,4108
0.9,Good,G,4108
0.91,Ideal,H,4109
0.93,Very Good,G,4111
0.81,Ideal,H,4111
1.05,Very Good,H,4112
1.02,Premium,H,4113
0.91,Good,D,4113
1.09,Very Good,F,4113
0.93,Very Good,E,4113
1.0,Good,G,4113
0.82,Ideal,D,4113
1.13,Fair,H,4113
1.02,Premium,H,4113
1.13,Premium,I,4113
1.02,Premium,I,4113
1.2,Premium,J,4113
0.96,Premium,E,4113
1.02,Ideal,I,4113
0.7,Very Good,E,4114
0.7,Ideal,F,4114
0.7,Ideal,F,4114
0.9,Good,I,4114
0.9,Premium,D,4114
0.91,Fair,H,4115
0.9,Very Good,G,4116
1.01,Good,H,4116
1.01,Good,H,4116
0.73,Very Good,D,4116
0.98,Ideal,G,4116
0.92,Good,H,4116
1.05,Premium,H,4116
1.05,Premium,G,4116
1.05,Premium,J,4116
1.05,Ideal,J,4116
1.0,Premium,E,4116
0.9,Good,D,4117
0.8,Very Good,E,4118
1.02,Ideal,I,4118
1.01,Ideal,E,4118
1.01,Premium,E,4118
1.01,Fair,E,4118
1.01,Very Good,E,4118
1.01,Fair,E,4118
1.01,Fair,D,4118
1.01,Good,E,4118
1.01,Premium,G,4118
1.01,Ideal,I,4118
1.01,Premium,G,4118
1.07,Premium,H,4119
0.9,Good,F,4119
0.9,Very Good,F,4119
1.01,Very Good,F,4119
1.01,Ideal,H,4119
1.01,Good,F,4119
1.01,Very Good,J,4120
1.11,Premium,I,4120
1.06,Ideal,H,4120
1.11,Premium,I,4120
0.9,Good,D,4120
1.09,Premium,I,4120
1.01,Very Good,F,4121
1.01,Good,I,4121
1.01,Very Good,F,4121
1.01,Good,F,4121
1.01,Very Good,F,4121
1.01,Premium,F,4121
0.91,Premium,D,4123
0.91,Very Good,D,4123
0.91,Premium,D,4123
1.13,Fair,J,4123
1.04,Premium,D,4123
0.9,Very Good,F,4124
0.71,Ideal,E,4124
0.9,Good,G,4124
1.08,Premium,G,4124
1.14,Ideal,F,4124
1.0,Good,H,4125
1.0,Very Good,E,4125
1.0,Ideal,I,4125
1.0,Very Good,I,4125
1.04,Very Good,G,4125
0.8,Ideal,E,4125
0.91,Good,G,4125
0.9,Fair,E,4125
0.8,Very Good,F,4126
0.9,Very Good,I,4126
0.8,Ideal,E,4126
1.05,Ideal,J,4126
1.07,Premium,I,4126
0.81,Ideal,G,4127
0.74,Ideal,F,4127
0.89,Ideal,F,4127
1.01,Fair,F,4127
0.9,Ideal,D,4128
0.91,Premium,H,4128
0.91,Premium,H,4128
0.91,Premium,H,4128
1.07,Ideal,F,4128
0.91,Premium,H,4128
1.01,Ideal,G,4129
0.9,Very Good,H,4129
1.01,Ideal,H,4129
1.01,Very Good,I,4129
1.01,Good,J,4129
1.01,Fair,H,4129
1.01,Premium,I,4129
0.9,Very Good,D,4130
0.82,Ideal,G,4130
1.08,Ideal,I,4130
1.16,Good,F,4131
1.01,Ideal,H,4131
1.09,Ideal,J,4131
1.2,Premium,I,4131
1.06,Very Good,I,4132
0.91,Ideal,E,4132
1.22,Premium,J,4132
0.9,Premium,D,4133
1.23,Premium,I,4133
1.01,Very Good,J,4133
1.0,Ideal,I,4133
1.1,Good,I,4133
0.9,Ideal,G,4133
0.9,Premium,E,4133
0.9,Ideal,H,4133
0.9,Very Good,E,4134
1.11,Premium,F,4134
0.73,Ideal,D,4134
0.73,Ideal,D,4134
0.9,Very Good,G,4135
0.82,Very Good,E,4135
0.82,Ideal,D,4135
0.82,Ideal,D,4135
0.9,Good,G,4135
1.04,Ideal,I,4135
1.01,Good,G,4135
0.9,Very Good,H,4136
0.9,Very Good,H,4136
0.96,Very Good,H,4136
0.9,Very Good,H,4136
0.9,Very Good,H,4136
0.96,Very Good,G,4136
1.02,Very Good,J,4137
0.9,Premium,G,4137
0.9,Premium,G,4137
0.9,Premium,G,4137
0.9,Premium,G,4137
1.01,Premium,F,4137
1.0,Good,H,4138
0.91,Premium,E,4138
0.91,Premium,E,4138
0.91,Premium,E,4138
1.01,Premium,G,4138
0.91,Very Good,E,4138
0.91,Premium,E,4138
1.01,Good,G,4138
1.05,Premium,E,4139
1.12,Ideal,D,4139
0.97,Very Good,G,4140
1.01,Good,F,4140
1.01,Good,F,4140
1.1,Very Good,E,4140
1.32,Fair,H,4140
0.8,Ideal,F,4140
1.12,Ideal,F,4140
0.93,Premium,D,4140
0.93,Premium,D,4140
1.5,Premium,G,4140
1.0,Fair,E,4140
1.5,Good,G,4140
1.04,Premium,I,4141
0.82,Very Good,F,4141
0.91,Very Good,F,4141
0.95,Premium,E,4142
1.0,Very Good,G,4142
0.96,Very Good,F,4142
0.73,Ideal,G,4142
0.91,Very Good,H,4143
1.0,Premium,F,4144
1.0,Premium,J,4144
1.0,Ideal,J,4144
0.9,Very Good,E,4144
0.93,Very Good,G,4144
1.0,Premium,H,4144
1.0,Premium,F,4144
1.41,Fair,H,4145
1.05,Premium,J,4145
0.8,Ideal,G,4146
1.21,Fair,J,4147
1.21,Fair,J,4147
0.9,Ideal,E,4147
0.9,Good,E,4147
1.0,Very Good,I,4149
1.01,Good,H,4149
1.01,Good,E,4149
1.14,Ideal,H,4150
0.92,Premium,D,4150
0.91,Good,G,4150
1.01,Good,G,4150
1.0,Fair,H,4150
0.95,Premium,G,4150
0.76,Ideal,D,4150
1.0,Premium,H,4150
0.76,Premium,F,4150
1.02,Premium,F,4151
0.9,Very Good,E,4151
0.9,Premium,G,4152
1.08,Very Good,J,4152
1.18,Ideal,E,4153
1.01,Very Good,J,4153
1.03,Premium,H,4153
1.03,Premium,J,4153
1.01,Premium,G,4154
1.09,Good,F,4154
1.01,Very Good,G,4154
0.92,Premium,H,4155
0.9,Very Good,H,4155
0.9,Premium,H,4155
0.9,Premium,H,4155
0.9,Very Good,H,4155
0.9,Very Good,H,4155
1.02,Very Good,I,4155
1.0,Good,F,4155
1.06,Premium,F,4155
1.0,Premium,I,4155
1.0,Good,F,4155
1.0,Ideal,F,4155
1.0,Premium,F,4155
1.0,Premium,F,4155
1.0,Premium,F,4155
1.0,Good,I,4155
1.0,Good,D,4155
1.06,Premium,D,4155
1.0,Premium,F,4155
1.0,Premium,F,4155
1.06,Premium,I,4155
0.9,Good,H,4156
0.9,Very Good,H,4157
0.74,Ideal,F,4157
0.9,Ideal,I,4157
1.1,Ideal,J,4157
1.16,Premium,H,4157
0.9,Premium,F,4158
0.9,Very Good,F,4158
0.92,Good,D,4158
0.92,Good,D,4158
1.0,Good,F,4158
1.05,Very Good,H,4158
1.1,Ideal,I,4158
1.12,Premium,G,4158
1.04,Premium,G,4158
1.36,Fair,J,4158
1.12,Good,G,4158
0.9,Premium,E,4158
0.9,Premium,F,4158
0.9,Premium,F,4158
1.12,Ideal,G,4158
0.83,Ideal,D,4159
1.02,Good,G,4159
0.94,Premium,G,4159
1.03,Premium,G,4160
0.91,Ideal,E,4160
1.32,Premium,J,4160
0.9,Very Good,I,4161
0.9,Ideal,G,4161
0.9,Ideal,G,4161
0.59,Ideal,D,4161
1.02,Very Good,F,4162
1.02,Very Good,F,4162
1.02,Ideal,F,4162
1.02,Very Good,F,4162
1.06,Very Good,G,4162
1.02,Very Good,F,4162
1.02,Very Good,F,4162
1.02,Good,F,4162
1.02,Premium,F,4162
1.03,Ideal,I,4162
0.93,Very Good,G,4163
1.0,Fair,G,4163
0.33,Ideal,E,579
0.33,Ideal,I,579
0.33,Premium,G,579
0.33,Ideal,H,579
0.33,Ideal,H,579
0.33,Very Good,E,579
0.33,Premium,G,579
0.33,Ideal,E,579
0.33,Very Good,E,579
0.33,Premium,I,579
0.33,Very Good,G,579
0.33,Premium,I,579
0.33,Very Good,G,579
0.33,Ideal,I,579
0.33,Very Good,G,579
0.33,Good,I,579
0.33,Ideal,H,579
0.33,Premium,G,579
0.33,Premium,I,579
0.33,Very Good,E,579
0.33,Very Good,G,579
0.33,Ideal,I,579
0.33,Ideal,G,579
0.33,Very Good,G,579
0.33,Premium,G,579
0.33,Very Good,H,579
0.33,Premium,E,579
0.33,Premium,H,579
0.33,Premium,H,579
0.33,Ideal,G,579
1.05,Ideal,I,4163
1.0,Ideal,H,4163
1.04,Premium,E,4164
0.85,Ideal,G,4164
0.9,Good,E,4165
0.9,Very Good,E,4165
0.9,Very Good,E,4165
0.9,Very Good,E,4165
0.93,Good,D,4165
0.9,Good,E,4165
0.91,Premium,D,4165
1.01,Very Good,I,4166
1.01,Premium,I,4166
1.01,Premium,H,4166
1.01,Good,F,4166
1.01,Very Good,H,4166
1.0,Fair,H,4166
1.0,Good,H,4166
0.71,Ideal,F,4167
0.71,Ideal,F,4167
1.17,Premium,F,4167
1.02,Good,H,4167
1.06,Ideal,I,4167
0.9,Ideal,D,4167
1.08,Very Good,F,4167
1.51,Fair,G,4167
1.01,Good,E,4168
0.92,Premium,D,4168
0.92,Very Good,D,4168
1.11,Very Good,I,4168
1.19,Premium,D,4168
1.11,Very Good,E,4170
0.8,Ideal,D,4170
1.0,Premium,G,4170
0.7,Very Good,E,4171
1.01,Very Good,I,4171
0.95,Premium,F,4171
0.73,Ideal,F,4171
1.01,Good,E,4171
1.01,Good,I,4171
1.0,Ideal,H,4172
0.6,Ideal,D,4172
1.0,Very Good,H,4172
0.97,Premium,H,4172
1.0,Premium,G,4172
0.9,Very Good,H,4173
1.14,Very Good,J,4173
0.9,Ideal,H,4173
0.9,Good,E,4173
0.92,Very Good,H,4173
0.92,Very Good,H,4173
1.08,Premium,J,4173
0.92,Ideal,G,4173
1.0,Ideal,I,4174
1.01,Ideal,J,4174
1.04,Very Good,I,4175
1.03,Ideal,J,4175
1.13,Fair,F,4176
1.01,Very Good,G,4176
1.11,Premium,E,4177
1.03,Good,D,4177
1.11,Premium,E,4177
1.2,Premium,J,4177
1.11,Very Good,E,4177
0.9,Good,D,4178
1.01,Good,E,4179
0.93,Ideal,E,4179
1.02,Good,F,4179
0.91,Premium,D,4179
1.28,Ideal,F,4179
0.79,Ideal,F,4180
0.9,Premium,D,4181
1.04,Very Good,F,4181
1.0,Very Good,E,4181
1.22,Good,G,4181
0.83,Ideal,G,4181
0.85,Ideal,E,4181
1.01,Good,E,4181
1.01,Fair,E,4181
0.9,Very Good,G,4182
0.73,Ideal,G,4182
0.94,Ideal,D,4182
0.97,Good,F,4182
0.93,Premium,F,4182
0.9,Premium,G,4183
0.9,Premium,F,4183
0.92,Ideal,E,4183
0.78,Ideal,D,4183
0.92,Very Good,E,4183
0.91,Good,G,4183
0.92,Premium,E,4183
0.9,Fair,F,4183
0.92,Good,E,4183
0.65,Ideal,E,4184
1.0,Good,E,4184
1.01,Premium,I,4185
1.01,Very Good,H,4185
1.01,Good,G,4185
1.01,Very Good,I,4185
1.11,Ideal,G,4185
1.01,Very Good,G,4185
0.9,Very Good,H,4186
0.9,Very Good,F,4186
0.96,Very Good,E,4186
1.01,Very Good,I,4186
1.15,Ideal,H,4186
1.15,Premium,F,4186
0.96,Very Good,I,4187
0.9,Good,I,4187
1.01,Very Good,F,4187
0.9,Very Good,D,4187
0.9,Good,D,4187
0.91,Very Good,E,4188
0.91,Very Good,F,4188
0.87,Ideal,F,4188
0.87,Premium,D,4189
1.01,Very Good,I,4189
0.85,Ideal,E,4189
1.02,Ideal,I,4189
1.01,Good,J,4189
1.0,Premium,G,4189
1.04,Very Good,I,4190
0.9,Good,E,4190
1.01,Premium,H,4191
0.86,Very Good,D,4191
1.21,Very Good,J,4191
0.91,Very Good,E,4191
0.91,Very Good,E,4191
0.9,Ideal,E,4191
1.04,Good,D,4191
1.01,Good,H,4191
0.9,Premium,H,4191
1.01,Very Good,H,4191
1.01,Fair,H,4191
1.01,Premium,H,4191
1.01,Ideal,H,4191
1.01,Premium,H,4191
1.01,Premium,H,4191
1.01,Premium,H,4191
1.1,Very Good,I,4192
1.21,Good,J,4192
0.89,Ideal,D,4192
1.04,Very Good,I,4193
0.91,Very Good,H,4193
0.9,Good,D,4193
1.04,Good,H,4193
1.04,Ideal,H,4193
0.8,Premium,G,4193
1.07,Good,I,4194
0.9,Ideal,H,4194
0.95,Very Good,G,4194
1.01,Very Good,J,4194
0.92,Premium,F,4194
1.01,Ideal,J,4194
0.9,Fair,I,4194
0.9,Good,G,4194
1.07,Premium,H,4194
0.9,Premium,G,4194
1.13,Very Good,I,4195
1.01,Good,G,4195
1.0,Very Good,G,4195
0.73,Ideal,D,4196
1.11,Premium,I,4196
1.06,Ideal,H,4196
1.11,Ideal,E,4196
1.11,Premium,I,4196
1.01,Premium,F,4197
1.0,Ideal,F,4197
1.06,Very Good,I,4197
1.18,Premium,J,4197
1.01,Premium,F,4197
1.01,Premium,F,4197
1.01,Good,F,4197
1.01,Premium,F,4197
1.01,Good,I,4197
1.01,Good,F,4197
1.01,Ideal,F,4197
0.7,Good,D,4198
1.19,Premium,J,4198
0.9,Ideal,F,4198
1.05,Premium,G,4198
1.01,Good,F,4199
1.05,Very Good,J,4199
1.03,Ideal,E,4199
0.91,Ideal,I,4199
0.91,Ideal,I,4199
1.25,Very Good,H,4199
1.03,Ideal,I,4199
1.03,Premium,I,4199
1.0,Ideal,I,4200
1.04,Ideal,G,4200
1.04,Very Good,G,4200
1.04,Premium,G,4200
1.04,Very Good,G,4200
1.0,Very Good,H,4200
1.0,Premium,I,4200
1.0,Good,H,4200
1.0,Ideal,I,4200
1.0,Premium,H,4200
1.0,Very Good,I,4200
1.0,Premium,F,4200
1.0,Premium,E,4200
1.0,Premium,E,4200
1.25,Premium,J,4200
1.25,Premium,H,4200
0.9,Very Good,H,4201
1.07,Very Good,G,4201
1.07,Premium,G,4201
1.07,Very Good,G,4201
1.1,Premium,E,4201
0.91,Very Good,H,4201
0.91,Very Good,H,4201
0.91,Premium,H,4201
0.9,Very Good,E,4201
0.9,Ideal,H,4201
1.05,Ideal,J,4201
1.21,Good,E,4201
1.1,Very Good,I,4202
1.11,Very Good,I,4202
1.0,Premium,E,4202
1.0,Good,I,4202
0.9,Good,E,4203
1.2,Premium,D,4203
1.05,Good,E,4204
1.0,Good,F,4204
0.96,Premium,G,4204
0.91,Premium,F,4204
0.84,Very Good,D,4205
0.7,Ideal,E,4205
0.91,Good,H,4205
1.01,Fair,D,4205
1.13,Very Good,J,4206
1.07,Premium,I,4206
1.0,Very Good,G,4207
1.02,Premium,H,4207
1.02,Premium,H,4207
1.02,Very Good,F,4207
1.02,Good,H,4207
1.02,Ideal,H,4207
1.01,Very Good,I,4207
0.59,Ideal,D,4208
1.01,Very Good,H,4208
1.01,Good,H,4208
0.81,Premium,D,4209
1.01,Ideal,G,4209
0.9,Premium,E,4209
0.9,Premium,E,4209
0.9,Premium,E,4209
0.6,Ideal,D,4209
0.91,Good,G,4209
0.91,Very Good,G,4209
0.91,Very Good,G,4209
0.9,Very Good,G,4210
0.9,Very Good,G,4210
0.9,Good,G,4210
1.01,Good,G,4210
0.85,Very Good,D,4211
0.91,Very Good,E,4211
0.91,Very Good,E,4211
0.91,Premium,E,4211
0.91,Very Good,E,4211
0.91,Good,E,4211
1.01,Good,G,4211
1.18,Premium,D,4211
1.01,Very Good,I,4212
1.14,Ideal,J,4212
1.09,Ideal,H,4212
1.11,Premium,H,4212
0.79,Very Good,D,4213
0.96,Ideal,H,4213
1.0,Good,E,4213
1.0,Fair,E,4213
0.93,Very Good,D,4214
0.93,Very Good,D,4214
1.13,Premium,J,4214
1.12,Ideal,D,4215
1.12,Premium,E,4215
0.56,Ideal,D,4216
1.1,Very Good,J,4217
1.0,Good,G,4218
1.0,Good,G,4218
1.0,Good,D,4218
1.0,Good,D,4218
1.0,Good,D,4218
1.0,Very Good,G,4218
1.03,Very Good,F,4218
0.96,Very Good,F,4218
0.93,Ideal,H,4218
0.9,Fair,E,4220
1.01,Good,F,4221
1.01,Good,F,4221
1.03,Ideal,J,4221
0.71,Ideal,D,4222
1.12,Ideal,G,4222
1.16,Fair,H,4222
1.16,Premium,J,4222
0.76,Ideal,D,4223
0.76,Premium,F,4223
0.97,Very Good,F,4223
0.9,Good,G,4223
0.33,Premium,H,579
0.33,Ideal,G,579
0.33,Ideal,G,579
0.33,Very Good,G,579
0.33,Very Good,E,579
0.33,Very Good,G,579
0.33,Very Good,H,579
0.33,Ideal,G,579
0.33,Very Good,I,579
0.33,Very Good,H,579
0.33,Very Good,E,579
0.33,Ideal,G,579
0.33,Ideal,G,579
0.33,Premium,H,579
0.33,Premium,H,579
0.33,Premium,E,579
0.33,Very Good,H,579
0.33,Ideal,G,579
0.33,Ideal,H,579
0.33,Premium,I,579
0.33,Ideal,H,579
0.33,Ideal,H,579
0.33,Very Good,G,579
0.33,Very Good,G,579
0.33,Very Good,G,579
0.33,Good,E,579
0.33,Premium,I,579
0.33,Premium,E,579
0.33,Premium,G,579
0.33,Very Good,E,579
1.05,Ideal,H,4223
1.06,Very Good,F,4224
0.91,Very Good,H,4224
1.07,Premium,J,4224
1.02,Ideal,H,4225
1.1,Ideal,J,4226
0.98,Good,F,4226
1.02,Premium,F,4227
1.02,Fair,F,4227
1.11,Ideal,F,4227
1.0,Premium,G,4227
1.02,Premium,I,4227
0.71,Very Good,E,4228
0.92,Very Good,H,4228
0.92,Very Good,H,4228
0.92,Very Good,H,4228
1.01,Very Good,G,4228
0.86,Ideal,E,4228
0.72,Ideal,F,4228
0.91,Premium,D,4228
1.02,Very Good,H,4229
0.76,Ideal,D,4229
0.9,Good,E,4229
0.93,Premium,E,4229
0.8,Premium,E,4229
0.9,Fair,F,4229
0.9,Premium,F,4229
0.93,Ideal,E,4229
1.18,Ideal,E,4229
1.09,Good,F,4230
0.94,Premium,F,4230
0.71,Ideal,E,4231
0.9,Very Good,F,4232
0.9,Good,F,4232
0.9,Premium,F,4232
0.92,Very Good,E,4232
0.92,Ideal,F,4232
1.07,Good,F,4232
1.2,Very Good,J,4232
1.02,Ideal,H,4233
1.14,Premium,G,4233
1.14,Good,G,4233
0.9,Premium,H,4234
0.9,Good,H,4234
0.78,Very Good,D,4234
1.0,Premium,F,4234
1.01,Good,D,4234
0.96,Good,G,4234
0.9,Premium,H,4234
0.9,Very Good,H,4234
1.05,Premium,H,4234
0.9,Premium,H,4234
0.9,Premium,H,4234
0.9,Good,F,4234
0.9,Premium,F,4234
0.9,Ideal,H,4234
0.9,Premium,H,4234
1.0,Premium,F,4234
1.2,Premium,I,4234
1.0,Very Good,F,4234
1.0,Premium,F,4234
0.71,Premium,D,4234
1.2,Premium,J,4234
1.2,Ideal,J,4234
1.0,Premium,F,4234
1.1,Very Good,I,4235
1.07,Ideal,J,4235
1.07,Premium,H,4235
1.07,Very Good,I,4237
1.0,Ideal,I,4237
1.02,Premium,F,4238
0.91,Premium,H,4238
1.06,Premium,G,4238
1.02,Premium,F,4238
1.02,Ideal,F,4238
1.02,Premium,F,4238
1.02,Good,F,4238
1.02,Premium,F,4238
1.06,Ideal,G,4238
1.02,Premium,F,4238
1.02,Premium,F,4238
1.01,Good,I,4239
1.01,Ideal,F,4239
1.01,Ideal,I,4239
1.01,Ideal,F,4239
0.91,Very Good,D,4239
0.9,Very Good,E,4239
1.04,Premium,I,4240
0.7,Very Good,E,4240
0.79,Ideal,E,4240
0.91,Ideal,G,4240
1.04,Premium,E,4240
1.04,Premium,E,4240
1.05,Premium,G,4241
1.08,Very Good,G,4241
1.05,Very Good,G,4241
1.08,Good,G,4241
1.02,Very Good,F,4241
1.05,Good,G,4241
1.05,Very Good,G,4241
0.9,Ideal,D,4241
0.61,Ideal,D,4241
1.01,Ideal,I,4241
0.9,Good,F,4241
0.91,Premium,G,4241
1.01,Good,H,4242
1.01,Good,H,4242
1.01,Very Good,H,4242
1.01,Premium,I,4242
1.01,Premium,I,4242
1.01,Premium,H,4242
1.01,Premium,H,4242
1.01,Ideal,G,4242
1.01,Premium,H,4242
1.01,Premium,G,4242
1.01,Premium,H,4242
1.01,Premium,H,4242
1.01,Premium,H,4242
1.01,Ideal,D,4242
1.01,Premium,H,4242
1.01,Good,F,4242
0.84,Premium,F,4243
1.01,Very Good,I,4243
0.76,Ideal,D,4243
1.02,Ideal,H,4243
0.92,Good,G,4243
0.7,Very Good,D,4244
1.04,Very Good,F,4244
1.09,Very Good,D,4244
1.01,Very Good,I,4244
1.01,Ideal,I,4244
1.1,Good,F,4244
1.01,Very Good,E,4244
1.02,Good,D,4246
0.7,Ideal,F,4246
0.9,Premium,H,4246
0.92,Good,H,4247
0.96,Very Good,G,4247
1.03,Premium,I,4248
1.01,Premium,G,4249
1.01,Very Good,G,4249
1.01,Very Good,G,4249
0.92,Ideal,G,4249
1.21,Ideal,H,4249
1.21,Ideal,H,4249
1.01,Very Good,H,4249
1.15,Premium,E,4250
1.15,Very Good,E,4250
1.03,Good,E,4250
1.12,Premium,H,4250
1.1,Ideal,H,4250
0.93,Premium,E,4250
1.2,Premium,G,4250
0.9,Premium,G,4252
1.04,Very Good,D,4252
1.02,Very Good,H,4252
0.72,Ideal,F,4252
0.9,Fair,D,4252
1.04,Premium,I,4252
0.73,Ideal,D,4252
0.91,Very Good,D,4253
0.92,Very Good,D,4253
1.05,Ideal,J,4253
0.9,Good,F,4253
0.9,Good,F,4253
0.92,Very Good,E,4254
0.9,Very Good,H,4255
1.0,Very Good,F,4255
1.0,Very Good,F,4255
1.06,Very Good,I,4255
1.0,Premium,F,4255
1.0,Very Good,F,4255
1.26,Good,J,4255
1.02,Ideal,G,4255
0.93,Very Good,F,4256
1.13,Premium,H,4256
1.0,Fair,E,4256
0.91,Premium,E,4256
1.01,Good,E,4256
0.91,Good,E,4256
0.91,Fair,E,4256
1.01,Fair,H,4256
1.0,Ideal,H,4256
1.0,Fair,F,4256
1.0,Premium,G,4256
0.91,Good,G,4257
0.91,Ideal,G,4257
1.04,Good,F,4257
1.06,Good,E,4257
1.01,Premium,F,4257
0.9,Very Good,H,4258
0.92,Good,E,4258
0.92,Good,E,4258
0.92,Ideal,E,4258
0.92,Premium,E,4258
0.73,Ideal,D,4258
1.0,Good,E,4258
0.84,Very Good,G,4259
1.11,Ideal,J,4259
1.17,Premium,F,4259
0.9,Premium,G,4259
0.9,Premium,E,4259
0.9,Premium,G,4259
1.01,Very Good,D,4260
1.01,Premium,G,4260
1.01,Very Good,D,4260
1.01,Good,D,4260
1.01,Good,D,4260
1.01,Very Good,D,4260
1.01,Very Good,D,4260
1.01,Good,D,4260
1.0,Ideal,H,4260
1.01,Ideal,G,4260
0.9,Ideal,G,4260
1.01,Very Good,J,4262
1.01,Very Good,H,4262
0.8,Very Good,E,4263
1.01,Fair,I,4263
1.09,Ideal,H,4264
0.94,Premium,H,4264
0.96,Very Good,G,4265
1.0,Fair,E,4265
0.91,Good,D,4265
1.11,Premium,J,4265
1.0,Good,E,4265
0.93,Ideal,H,4265
0.9,Premium,H,4266
1.06,Very Good,I,4267
1.06,Ideal,H,4267
0.91,Ideal,F,4267
0.9,Very Good,F,4268
0.8,Premium,G,4268
1.03,Very Good,H,4268
0.9,Good,F,4268
0.9,Good,F,4268
1.21,Premium,J,4268
1.03,Ideal,F,4268
1.01,Premium,G,4269
0.9,Premium,G,4269
0.9,Very Good,G,4269
0.9,Very Good,G,4269
0.9,Very Good,G,4269
0.9,Ideal,G,4269
0.9,Good,G,4269
1.0,Very Good,F,4269
0.9,Ideal,F,4269
1.01,Ideal,G,4269
1.1,Premium,I,4269
1.21,Good,J,4269
1.21,Premium,J,4269
1.01,Premium,G,4270
1.01,Very Good,F,4270
0.81,Ideal,F,4270
1.06,Ideal,I,4270
1.15,Premium,G,4270
1.01,Very Good,E,4270
1.01,Very Good,G,4271
0.83,Ideal,E,4271
1.13,Premium,I,4271
1.11,Very Good,I,4273
1.11,Ideal,I,4273
1.0,Very Good,H,4273
1.0,Good,I,4273
1.09,Premium,I,4273
1.09,Fair,I,4273
1.02,Premium,G,4273
1.2,Very Good,F,4274
0.74,Good,D,4274
1.01,Good,H,4274
1.18,Premium,J,4274
1.0,Ideal,F,4274
1.03,Premium,H,4274
0.92,Premium,D,4274
1.03,Premium,H,4274
0.96,Premium,D,4274
1.2,Premium,F,4274
0.65,Ideal,D,4275
1.1,Ideal,J,4275
1.01,Premium,F,4276
0.9,Very Good,G,4276
1.1,Very Good,H,4276
1.1,Very Good,H,4276
1.08,Very Good,I,4276
1.14,Ideal,I,4276
1.07,Ideal,J,4276
1.0,Good,H,4276
1.01,Good,F,4276
1.01,Good,F,4276
1.01,Fair,F,4276
1.01,Fair,F,4276
1.01,Fair,D,4276
1.01,Ideal,F,4276
1.12,Premium,E,4277
1.29,Fair,G,4277
0.9,Fair,D,4277
1.04,Ideal,G,4277
1.04,Premium,G,4277
1.04,Premium,G,4277
0.9,Good,E,4278
1.0,Ideal,J,4278
0.33,Ideal,E,579
0.33,Ideal,E,579
0.33,Premium,H,579
0.33,Ideal,G,579
0.33,Ideal,E,579
0.32,Ideal,G,580
0.32,Ideal,H,580
0.32,Ideal,H,580
0.26,Premium,F,580
0.26,Ideal,F,580
0.26,Ideal,F,580
0.26,Premium,E,580
0.26,Premium,E,580
0.26,Premium,E,580
0.26,Ideal,E,580
0.26,Premium,E,580
0.26,Ideal,D,580
0.35,Ideal,I,580
0.32,Premium,E,580
0.3,Very Good,H,581
0.3,Very Good,H,581
0.3,Very Good,G,581
0.3,Ideal,H,581
0.3,Ideal,H,581
0.38,Ideal,D,581
0.34,Good,F,581
0.43,Premium,H,581
0.31,Fair,E,581
0.38,Very Good,I,581
0.38,Ideal,I,581
0.97,Ideal,J,4278
1.07,Premium,G,4278
1.07,Premium,G,4278
1.24,Premium,E,4278
1.24,Premium,E,4278
1.07,Premium,G,4278
0.91,Good,F,4279
0.91,Very Good,F,4279
